F1,kin,kout,ktr,kout2,k1,k2,k12,k21,A1,B1,n,A2,B2,n2
0.6349,0.0001775,0.000750283,0.004741,89.26,0.000771095,0.001774,0.002895714,0.000394636,0.0000418,0.003649,0.8251,0.00009046,0.02611,0.8927
0.6349,0.0001775,0.000806998,0.004741,89.26,0.00062353,0.001774,0.003241565,0.0004172,0.0000329,0.003391,0.864,0.0000854,0.0228,0.9158
0.6349,0.0001775,0.000998049,0.004741,89.26,0.000718251,0.001774,0.003070722,0.000382159,0.0000353,0.003477,0.8534,0.00009308,0.0245,0.8996
0.6349,0.0001775,0.000773037,0.004741,89.26,0.000734054,0.001774,0.002721605,0.000429131,0.0000346,0.003377,0.8526,0.00007515,0.02478,0.9316
0.6349,0.0001775,0.000692529,0.004741,89.26,0.000749294,0.001774,0.002561764,0.000405562,0.0000399,0.003606,0.836,0.00008875,0.02559,0.9036
0.6349,0.0001775,0.000897922,0.004741,89.26,0.000693895,0.001774,0.003561333,0.000444942,0.0000326,0.003268,0.8626,0.0001176,0.02255,0.8657
0.6349,0.0001775,0.001018262,0.004741,89.26,0.000659746,0.001774,0.002683549,0.000382907,0.0000346,0.003546,0.8631,0.00008468,0.02429,0.9189
0.6349,0.0001775,0.00048447,0.004741,89.26,0.000683004,0.001774,0.002347726,0.000321041,0.0000329,0.003315,0.8612,0.000123,0.02317,0.8549
0.6349,0.0001775,0.000932707,0.004741,89.26,0.000705743,0.001774,0.0030292,0.000380898,0.0000426,0.003605,0.8271,0.0002013,0.02315,0.7796
0.6349,0.0001775,0.000495628,0.004741,89.26,0.000694131,0.001774,0.003158065,0.000468003,0.0000391,0.003493,0.838,0.0001381,0.02431,0.8416
0.6349,0.0001775,0.000762662,0.004741,89.26,0.000854968,0.001774,0.00271154,0.000418679,0.0000424,0.003669,0.8292,0.0001017,0.02474,0.8896
0.6349,0.0001775,0.000745446,0.004741,89.26,0.000719639,0.001774,0.002812684,0.000383848,0.0000335,0.003663,0.869,0.00008003,0.02457,0.9045
0.6349,0.0001775,0.000829517,0.004741,89.26,0.000752094,0.001774,0.00354634,0.000469141,0.0000361,0.003396,0.8476,0.0001489,0.02409,0.8308
0.6349,0.0001775,0.000991411,0.004741,89.26,0.000631943,0.001774,0.002553335,0.000406782,0.0000385,0.003446,0.8371,0.00007439,0.02497,0.9333
0.6349,0.0001775,0.000894075,0.004741,89.26,0.000679258,0.001774,0.002504947,0.000396986,0.0000306,0.003492,0.8812,0.000122,0.02224,0.8649
0.6349,0.0001775,0.000782965,0.004741,89.26,0.000816707,0.001774,0.002282693,0.000331862,0.0000348,0.003314,0.8499,0.0001897,0.02483,0.801
0.6349,0.0001775,0.00055078,0.004741,89.26,0.000854134,0.001774,0.002019551,0.000333915,0.0000342,0.003372,0.8568,0.0001559,0.02504,0.8199
0.6349,0.0001775,0.000885254,0.004741,89.26,0.000628834,0.001774,0.002422292,0.000350098,0.0000352,0.003306,0.8487,0.00008075,0.02431,0.9455
0.6349,0.0001775,0.000879931,0.004741,89.26,0.000665315,0.001774,0.002297467,0.000367725,0.0000321,0.003509,0.8719,0.0001407,0.02259,0.8455
0.6349,0.0001775,0.0005242,0.004741,89.26,0.000799119,0.001774,0.002394886,0.000384251,0.0000348,0.003543,0.8637,0.00005654,0.02215,0.9835
0.6349,0.0001775,0.001037262,0.004741,89.26,0.000772436,0.001774,0.00270401,0.000316019,0.0000433,0.003735,0.8308,0.00009301,0.02407,0.8897
0.6349,0.0001775,0.000557788,0.004741,89.26,0.000790467,0.001774,0.002108176,0.000349299,0.0000353,0.003321,0.8489,0.0001068,0.02458,0.8814
0.6349,0.0001775,0.000693899,0.004741,89.26,0.000618297,0.001774,0.002901762,0.000411113,0.0000404,0.003597,0.8362,0.00008085,0.02483,0.9236
0.6349,0.0001775,0.000684064,0.004741,89.26,0.000647803,0.001774,0.00397976,0.000504812,0.0000343,0.003341,0.8532,0.00005861,0.02507,0.966
0.6349,0.0001775,0.000809264,0.004741,89.26,0.000636605,0.001774,0.001911801,0.000255716,0.0000385,0.00363,0.8446,0.0001277,0.02516,0.8588
0.6349,0.0001775,0.000669496,0.004741,89.26,0.000788367,0.001774,0.00308719,0.00042628,0.0000274,0.003342,0.8961,0.00005328,0.02468,0.988
0.6349,0.0001775,0.000686791,0.004741,89.26,0.000736059,0.001774,0.003367163,0.000350409,0.0000465,0.003861,0.8167,0.0001204,0.0233,0.8469
0.6349,0.0001775,0.000757235,0.004741,89.26,0.000731362,0.001774,0.003851663,0.000371297,0.0000403,0.003523,0.8345,0.0001775,0.02712,0.7995
0.6349,0.0001775,0.000910607,0.004741,89.26,0.000709443,0.001774,0.00332404,0.000397735,0.0000366,0.003474,0.8491,0.0001169,0.02459,0.8611
0.6349,0.0001775,0.001015525,0.004741,89.26,0.000614848,0.001774,0.003465882,0.000416538,0.0000307,0.00323,0.8738,0.00009602,0.02858,0.902
0.6349,0.0001775,0.000609887,0.004741,89.26,0.000779453,0.001774,0.002836947,0.000451648,0.0000383,0.003686,0.8457,0.00007965,0.02264,0.9102
0.6349,0.0001775,0.00074413,0.004741,89.26,0.000739497,0.001774,0.003044107,0.000430288,0.0000364,0.003835,0.86,0.000136,0.02465,0.8417
0.6349,0.0001775,0.000700489,0.004741,89.26,0.000567724,0.001774,0.002481773,0.000434545,0.0000326,0.003306,0.8596,0.0001196,0.02522,0.8842
0.6349,0.0001775,0.001148536,0.004741,89.26,0.000669083,0.001774,0.003928636,0.000374235,0.0000357,0.00348,0.855,0.0001103,0.02276,0.856
0.6349,0.0001775,0.001108267,0.004741,89.26,0.000713551,0.001774,0.00241437,0.000290268,0.0000336,0.00342,0.8592,0.00009123,0.02531,0.9068
0.6349,0.0001775,0.001050703,0.004741,89.26,0.00077009,0.001774,0.003366822,0.000350702,0.000035,0.003508,0.8602,0.00009786,0.02417,0.899
0.6349,0.0001775,0.000752165,0.004741,89.26,0.000767789,0.001774,0.003006241,0.000386411,0.0000333,0.003633,0.8677,0.00007357,0.02229,0.9173
0.6349,0.0001775,0.001415754,0.004741,89.26,0.000754202,0.001774,0.00272305,0.000252563,0.000036,0.003548,0.8538,0.0001167,0.02625,0.8698
0.6349,0.0001775,0.000689645,0.004741,89.26,0.00066587,0.001774,0.002730118,0.000402102,0.0000357,0.003428,0.8481,0.00008564,0.02356,0.9068
0.6349,0.0001775,0.000654234,0.004741,89.26,0.000596159,0.001774,0.003155784,0.000444385,0.0000365,0.003448,0.8487,0.0001615,0.0241,0.8329
0.6349,0.0001775,0.001079971,0.004741,89.26,0.000606924,0.001774,0.003312764,0.000396232,0.0000381,0.003461,0.8415,0.0001262,0.02479,0.8607
0.6349,0.0001775,0.00097785,0.004741,89.26,0.000848799,0.001774,0.002618646,0.000273786,0.0000421,0.003685,0.829,0.00017,0.02581,0.8144
0.6349,0.0001775,0.000915264,0.004741,89.26,0.0007334,0.001774,0.002955252,0.000385278,0.0000357,0.00361,0.8597,0.00007064,0.02431,0.9331
0.6349,0.0001775,0.000816078,0.004741,89.26,0.000597171,0.001774,0.002921833,0.000451759,0.0000369,0.003563,0.8515,0.0002481,0.02191,0.7592
0.6349,0.0001775,0.000903208,0.004741,89.26,0.000767946,0.001774,0.002903829,0.000466441,0.0000368,0.003531,0.8471,0.00004993,0.02375,0.9789
0.6349,0.0001775,0.001066389,0.004741,89.26,0.000747566,0.001774,0.003303973,0.000422634,0.0000348,0.003547,0.8626,0.0001211,0.02267,0.8727
0.6349,0.0001775,0.000745068,0.004741,89.26,0.000651343,0.001774,0.002617282,0.000368347,0.0000348,0.003566,0.8577,0.0001384,0.02369,0.8388
0.6349,0.0001775,0.000829707,0.004741,89.26,0.000662166,0.001774,0.003427622,0.000476431,0.0000411,0.00386,0.836,0.00008391,0.02546,0.9166
0.6349,0.0001775,0.001019725,0.004741,89.26,0.000843249,0.001774,0.00268542,0.000322016,0.0000355,0.003611,0.8606,0.00004848,0.02553,0.9889
0.6349,0.0001775,0.000886908,0.004741,89.26,0.00067768,0.001774,0.003699462,0.00049274,0.0000426,0.003699,0.8303,0.0001495,0.02561,0.8399
0.6349,0.0001775,0.000809721,0.004741,89.26,0.000736081,0.001774,0.002463125,0.000377801,0.0000371,0.003775,0.8569,0.0001427,0.0245,0.8339
0.6349,0.0001775,0.001174149,0.004741,89.26,0.000614022,0.001774,0.003101664,0.000331893,0.0000358,0.003614,0.8589,0.0001368,0.02244,0.8469
0.6349,0.0001775,0.001095508,0.004741,89.26,0.000624444,0.001774,0.003396559,0.000348429,0.0000353,0.003349,0.849,0.00009994,0.02349,0.8837
0.6349,0.0001775,0.000611779,0.004741,89.26,0.000752068,0.001774,0.002176877,0.00038252,0.0000372,0.003737,0.8526,0.0001701,0.02289,0.8021
0.6349,0.0001775,0.001165253,0.004741,89.26,0.000752527,0.001774,0.004121293,0.000345218,0.0000407,0.003565,0.8291,0.0001649,0.02385,0.8158
0.6349,0.0001775,0.000633048,0.004741,89.26,0.000708282,0.001774,0.003167319,0.000481158,0.0000328,0.003502,0.8669,0.00009983,0.02262,0.896
0.6349,0.0001775,0.000548678,0.004741,89.26,0.000828332,0.001774,0.002626731,0.000381505,0.0000413,0.00385,0.8359,0.0001107,0.02464,0.8738
0.6349,0.0001775,0.000841059,0.004741,89.26,0.000685676,0.001774,0.002319928,0.000304156,0.0000367,0.003692,0.8545,0.00006968,0.02557,0.9395
0.6349,0.0001775,0.000653905,0.004741,89.26,0.000655553,0.001774,0.002805382,0.000474802,0.000036,0.003625,0.8555,0.0001608,0.0266,0.8283
0.6349,0.0001775,0.000762145,0.004741,89.26,0.000717443,0.001774,0.002662859,0.00037028,0.0000356,0.003617,0.8605,0.00009093,0.02391,0.9116
0.6349,0.0001775,0.000591519,0.004741,89.26,0.000657619,0.001774,0.002687482,0.00040336,0.000037,0.003531,0.8452,0.00007336,0.02553,0.9333
0.6349,0.0001775,0.000748589,0.004741,89.26,0.000653198,0.001774,0.002660551,0.000370433,0.000031,0.003253,0.8707,0.000127,0.0261,0.87
0.6349,0.0001775,0.000442773,0.004741,89.26,0.000755694,0.001774,0.002345441,0.000336383,0.0000347,0.003326,0.8546,0.0001018,0.02572,0.8901
0.6349,0.0001775,0.000606944,0.004741,89.26,0.000759432,0.001774,0.002846973,0.000331661,0.0000326,0.003437,0.8665,0.0001013,0.02229,0.8792
0.6349,0.0001775,0.000853595,0.004741,89.26,0.000753227,0.001774,0.002712767,0.000370789,0.0000319,0.003207,0.8624,0.00007677,0.0236,0.9162
0.6349,0.0001775,0.000774857,0.004741,89.26,0.000698386,0.001774,0.003381034,0.000359588,0.0000474,0.003491,0.8043,0.00008107,0.02777,0.9322
0.6349,0.0001775,0.00094523,0.004741,89.26,0.0007224,0.001774,0.002868724,0.000291542,0.0000428,0.003723,0.8303,0.0001028,0.02339,0.8944
0.6349,0.0001775,0.000543327,0.004741,89.26,0.000636075,0.001774,0.002481712,0.000397376,0.000036,0.003261,0.8449,0.0001086,0.02343,0.8851
0.6349,0.0001775,0.00081062,0.004741,89.26,0.000725892,0.001774,0.002833765,0.000312109,0.0000418,0.003675,0.8305,0.0001087,0.02516,0.8724
0.6349,0.0001775,0.000968364,0.004741,89.26,0.000746283,0.001774,0.0034031,0.000404959,0.0000376,0.003501,0.8431,0.0001097,0.02704,0.864
0.6349,0.0001775,0.001056358,0.004741,89.26,0.000788695,0.001774,0.002675019,0.000345379,0.0000354,0.003413,0.8522,0.00009667,0.02421,0.8998
0.6349,0.0001775,0.000951469,0.004741,89.26,0.000636353,0.001774,0.003060057,0.000381066,0.0000363,0.003431,0.8458,0.0000746,0.02607,0.936
0.6349,0.0001775,0.00130803,0.004741,89.26,0.000730371,0.001774,0.004624039,0.000363125,0.0000354,0.003553,0.8553,0.00009881,0.02512,0.9004
0.6349,0.0001775,0.000859373,0.004741,89.26,0.000748981,0.001774,0.003734396,0.000427415,0.0000351,0.003381,0.8517,0.00008584,0.02314,0.8996
0.6349,0.0001775,0.000836443,0.004741,89.26,0.000742851,0.001774,0.002535787,0.000375523,0.0000337,0.003452,0.8647,0.0001253,0.02326,0.8564
0.6349,0.0001775,0.000709091,0.004741,89.26,0.000649172,0.001774,0.003040964,0.000412596,0.0000411,0.003708,0.8332,0.00009612,0.0244,0.8997
0.6349,0.0001775,0.00068992,0.004741,89.26,0.000783732,0.001774,0.002438923,0.000420408,0.0000443,0.00343,0.8098,0.0001918,0.02431,0.8137
0.6349,0.0001775,0.000783625,0.004741,89.26,0.000696757,0.001774,0.002502179,0.000411628,0.0000406,0.003698,0.84,0.00009261,0.02542,0.909
0.6349,0.0001775,0.000755514,0.004741,89.26,0.000850207,0.001774,0.002955426,0.000424332,0.0000344,0.003486,0.8607,0.00007518,0.02411,0.9412
0.6349,0.0001775,0.000832072,0.004741,89.26,0.000840613,0.001774,0.003036885,0.00037466,0.0000396,0.003604,0.836,0.0001103,0.02531,0.8776
0.6349,0.0001775,0.000867558,0.004741,89.26,0.00060361,0.001774,0.002592634,0.000346553,0.0000377,0.003602,0.8414,0.0001105,0.02558,0.8837
0.6349,0.0001775,0.000881448,0.004741,89.26,0.000717111,0.001774,0.003387975,0.000462002,0.0000361,0.003529,0.8517,0.00007437,0.02621,0.9306
0.6349,0.0001775,0.000784606,0.004741,89.26,0.000700373,0.001774,0.002709335,0.000423639,0.0000348,0.003262,0.8483,0.00004827,0.02482,1.003
0.6349,0.0001775,0.000884902,0.004741,89.26,0.000703871,0.001774,0.002878201,0.000387317,0.0000322,0.003477,0.8711,0.0001043,0.02204,0.8884
0.6349,0.0001775,0.001011342,0.004741,89.26,0.000762129,0.001774,0.002922522,0.000290641,0.0000321,0.003313,0.8652,0.0001393,0.02563,0.8635
0.6349,0.0001775,0.000679154,0.004741,89.26,0.000739884,0.001774,0.00299299,0.000298103,0.0000355,0.003358,0.8484,0.00007922,0.02355,0.9267
0.6349,0.0001775,0.000892045,0.004741,89.26,0.000629854,0.001774,0.003240151,0.000448611,0.00004,0.003606,0.8345,0.0001215,0.024,0.8456
0.6349,0.0001775,0.000620427,0.004741,89.26,0.00061021,0.001774,0.003020087,0.000417406,0.0000345,0.003424,0.8575,0.00008932,0.02448,0.9033
0.6349,0.0001775,0.000697845,0.004741,89.26,0.000725499,0.001774,0.002335954,0.000401064,0.000036,0.003403,0.8521,0.000152,0.02407,0.8376
0.6349,0.0001775,0.001172754,0.004741,89.26,0.0007433,0.001774,0.003304932,0.000346222,0.0000344,0.003346,0.8559,0.0001269,0.02407,0.8649
0.6349,0.0001775,0.000990668,0.004741,89.26,0.000785691,0.001774,0.004141776,0.000474144,0.00003,0.003458,0.884,0.00009501,0.02376,0.8768
0.6349,0.0001775,0.000801146,0.004741,89.26,0.000736676,0.001774,0.00256717,0.000364141,0.0000402,0.003543,0.8336,0.00009578,0.0232,0.8743
0.6349,0.0001775,0.000827728,0.004741,89.26,0.000719869,0.001774,0.002501142,0.000373789,0.0000311,0.003388,0.8741,0.00005981,0.02435,0.9685
0.6349,0.0001775,0.00086006,0.004741,89.26,0.000760521,0.001774,0.002474359,0.00034929,0.0000388,0.003505,0.8376,0.0001012,0.02559,0.8966
0.6349,0.0001775,0.000868318,0.004741,89.26,0.000698907,0.001774,0.0026839,0.00042278,0.0000439,0.003655,0.8173,0.0001131,0.02561,0.8643
0.6349,0.0001775,0.000740986,0.004741,89.26,0.000785935,0.001774,0.003429942,0.000406634,0.0000354,0.003657,0.8605,0.00009714,0.02473,0.8991
0.6349,0.0001775,0.000814332,0.004741,89.26,0.000734173,0.001774,0.003260853,0.000398494,0.000033,0.003584,0.8657,0.0001006,0.02568,0.8892
0.6349,0.0001775,0.00078643,0.004741,89.26,0.000733681,0.001774,0.002526284,0.000350739,0.0000374,0.003519,0.8426,0.00009008,0.02283,0.9056
0.6349,0.0001775,0.00106552,0.004741,89.26,0.000607752,0.001774,0.003942039,0.000386477,0.0000388,0.003508,0.8376,0.00008651,0.02233,0.8959
0.6349,0.0001775,0.000655384,0.004741,89.26,0.000594647,0.001774,0.002827991,0.000441854,0.0000347,0.003577,0.8634,0.00009945,0.02301,0.8877
0.6349,0.0001775,0.000837588,0.004741,89.26,0.000644722,0.001774,0.0028569,0.000481466,0.0000448,0.003587,0.8148,0.00007948,0.02426,0.9251
0.6349,0.0001775,0.000806878,0.004741,89.26,0.000653339,0.001774,0.002620723,0.000375046,0.0000369,0.003573,0.851,0.00009837,0.02409,0.8914
0.6349,0.0001775,0.000902018,0.004741,89.26,0.00055833,0.001774,0.002870165,0.000355647,0.0000331,0.003363,0.8647,0.00007338,0.02413,0.9409
0.6349,0.0001775,0.000675663,0.004741,89.26,0.000457804,0.001774,0.00282158,0.000401058,0.0000339,0.003603,0.8679,0.00007906,0.02398,0.9231
0.6349,0.0001775,0.000986937,0.004741,89.26,0.000686694,0.001774,0.003408654,0.000399511,0.000033,0.00354,0.8693,0.0001309,0.0222,0.8469
0.6349,0.0001775,0.000633544,0.004741,89.26,0.000667622,0.001774,0.002821888,0.000419416,0.0000416,0.003778,0.8354,0.0001376,0.02522,0.8502
0.6349,0.0001775,0.000837628,0.004741,89.26,0.000713578,0.001774,0.003236348,0.000360143,0.0000331,0.003451,0.8679,0.00008815,0.02524,0.9108
0.6349,0.0001775,0.000910942,0.004741,89.26,0.000731945,0.001774,0.003178243,0.000473444,0.000038,0.003455,0.8386,0.0001109,0.02361,0.8807
0.6349,0.0001775,0.000832226,0.004741,89.26,0.000681817,0.001774,0.003164881,0.000471775,0.000036,0.003737,0.8604,0.0001364,0.02429,0.8444
0.6349,0.0001775,0.000570279,0.004741,89.26,0.000814081,0.001774,0.002724244,0.000425085,0.0000441,0.003869,0.8272,0.0001069,0.02501,0.8668
0.6349,0.0001775,0.000855483,0.004741,89.26,0.00055637,0.001774,0.003034601,0.000393209,0.000035,0.00346,0.8526,0.0001044,0.0267,0.885
0.6349,0.0001775,0.000800948,0.004741,89.26,0.000634897,0.001774,0.002704528,0.000357743,0.0000374,0.003377,0.8408,0.0001559,0.02517,0.828
0.6349,0.0001775,0.000586949,0.004741,89.26,0.000713141,0.001774,0.002788308,0.000484469,0.0000443,0.003849,0.8257,0.0001328,0.02671,0.8396
0.6349,0.0001775,0.000921921,0.004741,89.26,0.000609105,0.001774,0.003734426,0.000496746,0.000033,0.003376,0.8649,0.00009052,0.02451,0.9005
0.6349,0.0001775,0.00096904,0.004741,89.26,0.000795658,0.001774,0.003052114,0.000372054,0.0000362,0.003403,0.8465,0.0001355,0.02208,0.8379
0.6349,0.0001775,0.000832868,0.004741,89.26,0.000640003,0.001774,0.00327412,0.000414171,0.000031,0.003338,0.8747,0.0001036,0.02222,0.8783
0.6349,0.0001775,0.001072279,0.004741,89.26,0.000966319,0.001774,0.003444356,0.000446643,0.0000335,0.003496,0.8632,0.0001674,0.02169,0.8154
0.6349,0.0001775,0.000936091,0.004741,89.26,0.000692649,0.001774,0.002924241,0.000393963,0.0000323,0.003422,0.8649,0.0001201,0.02219,0.8622
0.6349,0.0001775,0.000787615,0.004741,89.26,0.000683692,0.001774,0.003663619,0.000356386,0.0000377,0.003468,0.8392,0.00008798,0.02537,0.9119
0.6349,0.0001775,0.001065554,0.004741,89.26,0.000679066,0.001774,0.002481622,0.000309178,0.0000303,0.003526,0.8879,0.000145,0.021,0.8355
0.6349,0.0001775,0.000777557,0.004741,89.26,0.000662285,0.001774,0.002490227,0.000404224,0.0000328,0.003258,0.857,0.00009228,0.02517,0.9064
0.6349,0.0001775,0.00105615,0.004741,89.26,0.000493141,0.001774,0.003110349,0.000318044,0.0000385,0.003617,0.8429,0.0002116,0.02325,0.781
0.6349,0.0001775,0.001337876,0.004741,89.26,0.000598096,0.001774,0.003591058,0.00038151,0.0000388,0.00349,0.8363,0.0001188,0.02479,0.8619
0.6349,0.0001775,0.000651529,0.004741,89.26,0.000788285,0.001774,0.002908913,0.000386154,0.0000467,0.003527,0.8074,0.0001628,0.02396,0.8213
0.6349,0.0001775,0.000786277,0.004741,89.26,0.000654287,0.001774,0.002635658,0.000341707,0.0000341,0.003396,0.8595,0.00007641,0.02307,0.9192
0.6349,0.0001775,0.000554893,0.004741,89.26,0.000628207,0.001774,0.002598814,0.000390792,0.0000369,0.003477,0.8451,0.0001074,0.02513,0.8897
0.6349,0.0001775,0.001413003,0.004741,89.26,0.00064807,0.001774,0.003437632,0.000312112,0.0000399,0.003547,0.8344,0.0001066,0.02396,0.8728
0.6349,0.0001775,0.000845602,0.004741,89.26,0.000607907,0.001774,0.002904925,0.000437935,0.0000364,0.00351,0.8548,0.0000806,0.02252,0.9122
0.6349,0.0001775,0.000573098,0.004741,89.26,0.000881418,0.001774,0.002043988,0.000352432,0.0000369,0.00355,0.8483,0.0001043,0.02653,0.8832
0.6349,0.0001775,0.000758436,0.004741,89.26,0.000750106,0.001774,0.002701572,0.000394695,0.0000398,0.003753,0.8386,0.0001364,0.02357,0.8349
0.6349,0.0001775,0.000840568,0.004741,89.26,0.00083839,0.001774,0.002835447,0.000450556,0.0000295,0.003488,0.8871,0.00007116,0.02272,0.9381
0.6349,0.0001775,0.000896703,0.004741,89.26,0.000619899,0.001774,0.003280479,0.000423262,0.0000381,0.003628,0.8457,0.0001475,0.02617,0.8485
0.6349,0.0001775,0.000737052,0.004741,89.26,0.000910389,0.001774,0.002581499,0.00045708,0.0000343,0.003588,0.8649,0.0001563,0.02376,0.8252
0.6349,0.0001775,0.00083502,0.004741,89.26,0.000787515,0.001774,0.002281989,0.000341391,0.0000409,0.003676,0.8351,0.0001859,0.0257,0.8077
0.6349,0.0001775,0.001153296,0.004741,89.26,0.000683538,0.001774,0.002798788,0.000353349,0.0000404,0.003609,0.836,0.00009679,0.02349,0.9031
0.6349,0.0001775,0.000882984,0.004741,89.26,0.000605409,0.001774,0.002752503,0.000397636,0.0000388,0.003611,0.8449,0.0001041,0.02497,0.8975
0.6349,0.0001775,0.000699256,0.004741,89.26,0.000797244,0.001774,0.002419002,0.000308082,0.0000354,0.0035,0.8566,0.0001188,0.02843,0.8804
0.6349,0.0001775,0.001290734,0.004741,89.26,0.00056398,0.001774,0.003768187,0.00036823,0.0000364,0.003494,0.8504,0.00007535,0.0245,0.9428
0.6349,0.0001775,0.000840118,0.004741,89.26,0.000721775,0.001774,0.002813669,0.00042909,0.0000314,0.003485,0.8737,0.0001476,0.0243,0.8387
0.6349,0.0001775,0.000919959,0.004741,89.26,0.000717276,0.001774,0.003261971,0.000417762,0.0000334,0.003323,0.8605,0.0001093,0.02387,0.8692
0.6349,0.0001775,0.000852734,0.004741,89.26,0.000580546,0.001774,0.003268947,0.00035664,0.0000486,0.003734,0.808,0.00004759,0.02683,0.9994
0.6349,0.0001775,0.000778135,0.004741,89.26,0.000604876,0.001774,0.003330001,0.000409153,0.0000404,0.003721,0.839,0.00009261,0.02539,0.9045
0.6349,0.0001775,0.000709569,0.004741,89.26,0.000771972,0.001774,0.002307437,0.000356763,0.0000451,0.00378,0.8159,0.0001063,0.02313,0.8855
0.6349,0.0001775,0.000770872,0.004741,89.26,0.000711356,0.001774,0.003946468,0.000438152,0.0000406,0.003597,0.8343,0.0001079,0.02429,0.8687
0.6349,0.0001775,0.000962799,0.004741,89.26,0.000853401,0.001774,0.003581929,0.000444131,0.0000336,0.003657,0.87,0.0001238,0.02404,0.8472
0.6349,0.0001775,0.000950722,0.004741,89.26,0.000743882,0.001774,0.002556177,0.000328467,0.0000388,0.003533,0.8376,0.0001675,0.02724,0.8143
0.6349,0.0001775,0.000813508,0.004741,89.26,0.000883436,0.001774,0.002444901,0.000378654,0.0000434,0.003696,0.8262,0.0001155,0.02658,0.8674
0.6349,0.0001775,0.000684717,0.004741,89.26,0.000757843,0.001774,0.003424277,0.000425051,0.0000473,0.003704,0.8113,0.0001688,0.02713,0.8218
